cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
9,59,1,6772097.0,100000003115284100|100000000343175100|100000006707582100|100000004677680100|100000008730846100,"Пирамида сбора: 1 координатор(ов) над 3 сборщик./10 транзит.; вершина gid 100000003115284100; внутр. оборот 6,772,097₸"
30,13,0,6748650.0,100000007442518100|100000000673868100|100000008258083100|100000000821507100|100000004673335100,"Веерная рассылка: 2 распределит. -> 10 терминалов; вывод/дробление, оборот 6,748,650₸"
17,30,1,6513430.0,100000007594394100|100000008546855100|100000003854444100|100000007689942100|100000006274203100,"Транзитная цепочка (layering): 7 транзит.-узлов, 18 терминалов; оборот 6,513,430₸"
15,41,0,5151924.0,100000003242289100|100000008512552100|100000008413748100|100000006225798100|100000002713074100,"Веерная рассылка: 3 распределит. -> 27 терминалов; вывод/дробление, оборот 5,151,924₸"
16,41,3,4888834.0,100000004156082100|100000005339662100|100000004820260100|100000000076451100|100000004527381100,"Пирамида сбора: 1 координатор(ов) над 1 сборщик./9 транзит.; вершина gid 100000004156082100; внутр. оборот 4,888,834₸"
8,61,0,4350467.0,100000005704413100|100000008104567100|100000005578559100|100000008545727100|100000004569484100,"Веерная рассылка: 3 распределит. -> 49 терминалов; вывод/дробление, оборот 4,350,467₸"
13,50,3,4135421.0,100000005074393100|100000008346837100|100000001236706100|100000008733194100|100000000489417100,"Веерная рассылка: 2 распределит. -> 29 терминалов; вывод/дробление, оборот 4,135,421₸"
31,11,0,3784703.0,100000002175422100|100000003004487100|100000001317336100|100000003557488100|100000005042822100,"Периферийный фрагмент: 11 узлов, слабая структура; оборот 3,784,703₸"
27,15,0,3626010.0,100000008461532100|100000000791285100|100000006704530100|100000003470579100|100000003122817100,"Транзитная цепочка (layering): 3 транзит.-узлов, 11 терминалов; оборот 3,626,010₸"
25,15,0,3436955.0,100000004221668100|100000005171642100|100000002152857100|100000006240939100|100000006664478100,"Веерная рассылка: 2 распределит. -> 7 терминалов; вывод/дробление, оборот 3,436,955₸"
22,18,0,3422800.0,100000003701161100|100000008137435100|100000002267998100|100000003718221100|100000001063678100,"Транзитная цепочка (layering): 4 транзит.-узлов, 11 терминалов; оборот 3,422,800₸"
41,7,0,3077000.0,100000002241986100|100000001053894100|100000002594214100|100000004047887100|100000001286703100,"Периферийный фрагмент: 7 узлов, слабая структура; оборот 3,077,000₸"
11,55,1,3064863.0,100000001899164100|100000004386258100|100000003265158100|100000008443341100|100000002193259100,"Веерная рассылка: 2 распределит. -> 34 терминалов; вывод/дробление, оборот 3,064,863₸"
23,17,1,2977887.0,100000003616818100|100000002731501100|100000004160650100|100000001330595100|100000004005964100,"Веерная рассылка: 2 распределит. -> 8 терминалов; вывод/дробление, оборот 2,977,887₸"
50,5,1,2809200.0,100000004135268100|100000008571433100|100000002738256100|100000004979498100|100000007507343100,"Транзитная цепочка (layering): 2 транзит.-узлов, 1 терминалов; оборот 2,809,200₸"
47,6,0,2540000.0,100000004717647100|100000004479404100|100000002922000100|100000002659103100|100000001533161100,"Периферийный фрагмент: 6 узлов, слабая структура; оборот 2,540,000₸"
48,6,0,2534500.0,100000003747133100|100000004722765100|100000005075949100|100000002578653100|100000006527156100,"Периферийный фрагмент: 6 узлов, слабая структура; оборот 2,534,500₸"
37,8,0,2473418.0,100000004906181100|100000008175078100|100000008675322100|100000000557536100|100000008349740100,"Периферийный фрагмент: 8 узлов, слабая структура; оборот 2,473,418₸"
20,26,14,2289450.0,100000004403675100|100000005382566100|100000004041163100|100000008254069100|100000004744306100,"Пирамида сбора: 1 координатор(ов) над 1 сборщик./7 транзит.; вершина gid 100000004403675100; внутр. оборот 2,289,450₸"
39,7,0,1765600.0,100000007392365100|100000007865484100|100000008551752100|100000003631015100|100000004976946100,"Периферийный фрагмент: 7 узлов, слабая структура; оборот 1,765,600₸"
34,10,0,1727065.0,100000004017410100|100000005519998100|100000004336312100|100000004076740100|100000005767403100,"Транзитная цепочка (layering): 2 транзит.-узлов, 4 терминалов; оборот 1,727,065₸"
43,6,1,1615030.0,100000008736940100|100000008193577100|100000008751429100|100000008659445100|100000005456919100,"Узел сбора: 2 сборщик. аккумулируют от 0 транзит./1 терм.; оборот 1,615,030₸"
28,14,0,1605604.0,100000008213966100|100000007382543100|100000003001661100|100000000838385100|100000008655779100,"Веерная рассылка: 2 распределит. -> 8 терминалов; вывод/дробление, оборот 1,605,604₸"
58,4,0,1595700.0,100000001052945100|100000001131403100|100000004616845100|100000005146665100,"Периферийный фрагмент: 4 узлов, слабая структура; оборот 1,595,700₸"
65,3,0,1557988.0,100000008258458100|100000004035925100|100000008619159100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 1,557,988₸"
42,6,1,1527967.0,100000007939160100|100000000580561100|100000005183943100|100000003888271100|100000007930878100,"Периферийный фрагмент: 6 узлов, слабая структура; оборот 1,527,967₸"
35,9,0,1406982.0,100000002217161100|100000001445848100|100000007647294100|100000008254576100|100000002242066100,"Транзитная цепочка (layering): 2 транзит.-узлов, 6 терминалов; оборот 1,406,982₸"
54,4,1,1404980.0,100000001872484100|100000008601794100|100000000785800100|100000002459163100,"Транзитная цепочка (layering): 2 транзит.-узлов, 1 терминалов; оборот 1,404,980₸"
29,13,1,1392916.0,100000006232815100|100000001380054100|100000001782980100|100000000607731100|100000005077484100,"Транзитная цепочка (layering): 4 транзит.-узлов, 6 терминалов; оборот 1,392,916₸"
38,7,0,1268308.0,100000006169033100|100000008011159100|100000006232642100|100000003664994100|100000005754335100,"Периферийный фрагмент: 7 узлов, слабая структура; оборот 1,268,308₸"
51,5,0,1189154.0,100000000291906100|100000004670388100|100000000291908100|100000004722630100|100000004691350100,"Транзитная цепочка (layering): 2 транзит.-узлов, 2 терминалов; оборот 1,189,154₸"
69,2,0,857500.0,100000008324800100|100000007390016100,"Периферийный фрагмент: 2 узлов, слабая структура; оборот 857,500₸"
26,15,0,850450.0,100000001526235100|100000001788284100|100000005505655100|100000002472632100|100000002984403100,"Веерная рассылка: 2 распределит. -> 8 терминалов; вывод/дробление, оборот 850,450₸"
60,4,0,832800.0,100000008625905100|100000003159641100|100000001065234100|100000002194320100,"Периферийный фрагмент: 4 узлов, слабая структура; оборот 832,800₸"
71,2,0,761255.0,100000000583220100|100000004586598100,"Периферийный фрагмент: 2 узлов, слабая структура; оборот 761,255₸"
46,6,0,720900.0,100000008761219100|100000006638021100|100000007472293100|100000008333492100|100000002794374100,"Транзитная цепочка (layering): 2 транзит.-узлов, 4 терминалов; оборот 720,900₸"
64,3,0,627870.0,100000008628231100|100000004666651100|100000005664632100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 627,870₸"
21,20,0,617900.0,100000003154105100|100000002448088100|100000001427082100|100000000723383100|100000002185328100,"Транзитная цепочка (layering): 3 транзит.-узлов, 15 терминалов; оборот 617,900₸"
32,10,0,603900.0,100000003635170100|100000004209339100|100000002696152100|100000002156381100|100000005602999100,"Транзитная цепочка (layering): 5 транзит.-узлов, 4 терминалов; оборот 603,900₸"
70,2,0,584900.0,100000008430691100|100000007330432100,"Периферийный фрагмент: 2 узлов, слабая структура; оборот 584,900₸"
66,3,0,553830.0,100000003321895100|100000003692843100|100000002371892100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 553,830₸"
56,4,0,518000.0,100000002205022100|100000003163886100|100000000629812100|100000001380107100,"Периферийный фрагмент: 4 узлов, слабая структура; оборот 518,000₸"
55,4,0,460000.0,100000006069103100|100000000201868100|100000003192220100|100000006787636100,"Периферийный фрагмент: 4 узлов, слабая структура; оборот 460,000₸"
63,3,1,450816.0,100000005034574100|100000007283257100|100000004388983100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 450,816₸"
62,3,1,450000.0,100000002371751100|100000000769919100|100000007018630100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 450,000₸"
19,29,0,446070.0,100000008460102100|100000004891562100|100000002706810100|100000008715513100|100000002670463100,"Периферийный фрагмент: 29 узлов, слабая структура; оборот 446,070₸"
61,3,1,390168.0,100000002781227100|100000002796853100|100000008522127100,"Периферийный фрагмент: 3 узлов, слабая структура; оборот 390,168₸"
36,8,0,389000.0,100000005507142100|100000002612809100|100000005264874100|100000001825934100|100000002214207100,"Транзитная цепочка (layering): 3 транзит.-узлов, 4 терминалов; оборот 389,000₸"
45,6,1,383300.0,100000005546031100|100000005547096100|100000004094958100|100000004331458100|100000005363908100,"Транзитная цепочка (layering): 3 транзит.-узлов, 1 терминалов; оборот 383,300₸"
53,5,0,338950.0,100000004715209100|100000008190411100|100000003133045100|100000004747154100|100000001498732100,"Периферийный фрагмент: 5 узлов, слабая структура; оборот 338,950₸"
59,4,0,332709.0,100000002513028100|100000004610802100|100000002516862100|100000004780083100,"Периферийный фрагмент: 4 узлов, слабая структура; оборот 332,709₸"
33,10,0,322010.0,100000008172352100|100000007322059100|100000004552204100|100000000993112100|100000002691858100,"Периферийный фрагмент: 10 узлов, слабая структура; оборот 322,010₸"
44,6,1,275885.0,100000005895525100|100000002462183100|100000005485830100|100000007175718100|100000005056870100,"Периферийный фрагмент: 6 узлов, слабая структура; оборот 275,885₸"
52,5,0,172000.0,100000005031696100|100000004659919100|100000001223977100|100000002700161100|100000008461217100,"Транзитная цепочка (layering): 2 транзит.-узлов, 2 терминалов; оборот 172,000₸"
40,7,0,143000.0,100000004508696100|100000005911352100|100000002217806100|100000004549591100|100000000507799100,"Транзитная цепочка (layering): 3 транзит.-узлов, 4 терминалов; оборот 143,000₸"
49,5,2,108007.0,100000006562026100|100000007347733100|100000008129393100|100000006249740100|100000006831291100,"Периферийный фрагмент: 5 узлов, слабая структура; оборот 108,007₸"
67,2,1,81465.0,100000003865939100|100000005392290100,"Периферийный фрагмент: 2 узлов, слабая структура; оборот 81,465₸"
57,4,1,79050.0,100000003148220100|100000006888238100|100000001852140100|100000004971871100,"Транзитная цепочка (layering): 2 транзит.-узлов, 1 терминалов; оборот 79,050₸"
68,2,1,30000.0,100000003980083100|100000003200071100,"Периферийный фрагмент: 2 узлов, слабая структура; оборот 30,000₸"
81,1,1,0.0,100000005480435100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
89,1,1,0.0,100000008669037100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
88,1,1,0.0,100000008513251100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
87,1,1,0.0,100000008205000100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
86,1,1,0.0,100000008117324100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
85,1,1,0.0,100000005568407100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
84,1,1,0.0,100000005560900100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
83,1,1,0.0,100000005550592100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
82,1,1,0.0,100000005495722100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
76,1,1,0.0,100000004021459100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
80,1,1,0.0,100000005235389100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
79,1,1,0.0,100000005087431100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
78,1,1,0.0,100000005017150100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
77,1,1,0.0,100000004174835100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
75,1,1,0.0,100000003770083100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
74,1,1,0.0,100000003349739100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
73,1,1,0.0,100000003265658100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
72,1,1,0.0,100000000456947100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
90,1,1,0.0,100000008701222100,"Периферийный фрагмент: 1 узлов, слабая структура; оборот 0₸"
